CM-31       	16	03	1905.00	0	0	223.00	117.00	1.67	1.20	1.10	1.00	
CM-31       	17	01	2450.00	0	0	237.00	137.00	1.67	1.20	1.10	1.00	欧式门除外
CM-31       	17	02	2520.00	0	0	253.00	147.00	1.67	1.20	1.10	1.00	欧式门除外
CM-31       	17	03	2580.00	0	0	270.00	157.00	1.67	1.20	1.10	1.00	欧式门除外
CM-31       	26	01	2490.00	0	0	237.00	137.00	1.67	1.20	1.10	1.00	欧式门除外
CM-31       	26	02	2550.00	0	0	253.00	147.00	1.67	1.20	1.10	1.00	欧式门除外
CM-31       	26	03	2610.00	0	0	270.00	157.00	1.67	1.20	1.10	1.00	欧式门除外
CM-32       	01	01	1552.00	0	0	162.00	84.00	1.67	1.20	1.10	1.00	
CM-32       	01	02	1612.00	0	0	178.00	94.00	1.67	1.20	1.10	1.00	
CM-32       	01	03	1672.00	0	0	194.00	104.00	1.67	1.20	1.10	1.00	
CM-32       	11	01	1683.00	0	0	178.00	98.00	1.67	1.20	1.10	1.00	
CM-32       	11	02	1743.00	0	0	193.00	108.00	1.67	1.20	1.10	1.00	
CM-32       	11	03	1803.00	0	0	210.00	118.00	1.67	1.20	1.10	1.00	
CM-32       	12	01	1860.00	0	0	178.00	98.00	1.67	1.20	1.10	1.00	
CM-32       	12	02	1920.00	0	0	193.00	108.00	1.67	1.20	1.10	1.00	
CM-32       	12	03	1980.00	0	0	210.00	118.00	1.67	1.20	1.10	1.00	
CM-32       	13	01	1891.00	0	0	178.00	98.00	1.67	1.20	1.10	1.00	
CM-32       	13	02	1951.00	0	0	193.00	108.00	1.67	1.20	1.10	1.00	
CM-32       	13	03	2011.00	0	0	210.00	118.00	1.67	1.20	1.10	1.00	
CM-32       	16	01	1785.00	0	0	186.00	97.00	1.67	1.20	1.10	1.00	
CM-32       	16	02	1845.00	0	0	205.00	107.00	1.67	1.20	1.10	1.00	
CM-32       	16	03	1905.00	0	0	223.00	117.00	1.67	1.20	1.10	1.00	
CM-32       	17	01	2450.00	0	0	237.00	137.00	1.67	1.20	1.10	1.00	欧式门除外
CM-32       	17	02	2520.00	0	0	253.00	147.00	1.67	1.20	1.10	1.00	欧式门除外
CM-32       	17	03	2580.00	0	0	270.00	157.00	1.67	1.20	1.10	1.00	欧式门除外
CM-32       	26	01	2490.00	0	0	237.00	137.00	1.67	1.20	1.10	1.00	欧式门除外
CM-32       	26	02	2550.00	0	0	253.00	147.00	1.67	1.20	1.10	1.00	欧式门除外
CM-32       	26	03	2610.00	0	0	270.00	157.00	1.67	1.20	1.10	1.00	欧式门除外
CM-33       	18	01	1630.00	0	0	0	0	1.00	1.00	1.00	1.00	
CM-33       	18	02	1690.00	0	0	0	0	1.00	1.00	1.00	1.00	
CM-33       	18	03	1750.00	0	0	0	0	1.00	1.00	1.00	1.00	
CM-33       	19	01	1800.00	0	0	0	0	1.00	1.00	1.00	1.00	
CM-33       	19	02	1860.00	0	0	0	0	1.00	1.00	1.00	1.00	
CM-33       	19	03	1920.00	0	0	0	0	1.00	1.00	1.00	1.00	
CM-33       	20	01	1800.00	0	0	0	0	1.00	1.00	1.00	1.00	
CM-33       	20	02	1860.00	0	0	0	0	1.00	1.00	1.00	1.00	
CM-33       	20	03	1920.00	0	0	0	0	1.00	1.00	1.00	1.00	
CM-33       	22	01	1830.00	0	0	0	0	1.00	1.00	1.00	1.00	
CM-33       	22	02	1890.00	0	0	0	0	1.00	1.00	1.00	1.00	
CM-33       	22	03	1950.00	0	0	0	0	1.00	1.00	1.00	1.00	
CM-33       	23	01	1830.00	0	0	0	0	1.00	1.00	1.00	1.00	
CM-33       	23	02	1890.00	0	0	0	0	1.00	1.00	1.00	1.00	
CM-33       	23	03	1950.00	0	0	0	0	1.00	1.00	1.00	1.00	
CM-34       	18	01	1630.00	0	0	0	0	1.00	1.00	1.00	1.00	
CM-34       	18	02	1690.00	0	0	0	0	1.00	1.00	1.00	1.00	
CM-34       	18	03	1750.00	0	0	0	0	1.00	1.00	1.00	1.00	
CM-34       	19	01	1800.00	0	0	0	0	1.00	1.00	1.00	1.00	
CM-34       	19	02	1860.00	0	0	0	0	1.00	1.00	1.00	1.00	
CM-34       	19	03	1920.00	0	0	0	0	1.00	1.00	1.00	1.00	
CM-34       	20	01	1800.00	0	0	0	0	1.00	1.00	1.00	1.00	
CM-34       	20	02	1860.00	0	0	0	0	1.00	1.00	1.00	1.00	
CM-34       	20	03	1920.00	0	0	0	0	1.00	1.00	1.00	1.00	
CM-34       	22	01	1830.00	0	0	0	0	1.00	1.00	1.00	1.00	
CM-34       	22	02	1890.00	0	0	0	0	1.00	1.00	1.00	1.00	
CM-34       	22	03	1950.00	0	0	0	0	1.00	1.00	1.00	1.00	
CM-34       	23	01	1830.00	0	0	0	0	1.00	1.00	1.00	1.00	
CM-34       	23	02	1890.00	0	0	0	0	1.00	1.00	1.00	1.00	
CM-34       	23	03	1950.00	0	0	0	0	1.00	1.00	1.00	1.00	
CM-35       	01	01	1530.00	0	0	162.00	84.00	1.67	1.20	1.10	1.00	
CM-35       	01	02	1590.00	0	0	178.00	94.00	1.67	1.20	1.10	1.00	
CM-35       	01	03	1650.00	0	0	194.00	104.00	1.67	1.20	1.10	1.00	
CM-35       	11	01	1760.00	0	0	0	0	1.00	1.00	1.00	1.00	
CM-35       	11	02	1820.00	0	0	0	0	1.00	1.00	1.00	1.00	
CM-35       	11	03	1880.00	0	0	0	0	1.00	1.00	1.00	1.00	
CM-35       	12	01	1920.00	0	0	0	0	1.00	1.00	1.00	1.00	
CM-35       	12	02	1980.00	0	0	0	0	1.00	1.00	1.00	1.00	
CM-35       	12	03	2040.00	0	0	0	0	1.00	1.00	1.00	1.00	
CM-35       	13	01	1950.00	0	0	0	0	1.00	1.00	1.00	1.00	
CM-35       	13	02	2010.00	0	0	0	0	1.00	1.00	1.00	1.00	
CM-35       	13	03	2070.00	0	0	0	0	1.00	1.00	1.00	1.00	
CM-35       	16	01	1760.00	0	0	0	0	1.00	1.00	1.00	1.00	
CM-35       	16	02	1820.00	0	0	0	0	1.00	1.00	1.00	1.00	
CM-35       	16	03	1880.00	0	0	0	0	1.00	1.00	1.00	1.00	
CM-35       	17	01	2520.00	0	0	237.00	137.00	1.67	1.20	1.10	1.00	欧式门除外
CM-35       	17	02	2580.00	0	0	253.00	147.00	1.67	1.20	1.10	1.00	欧式门除外
CM-35       	17	03	2640.00	0	0	270.00	157.00	1.67	1.20	1.10	1.00	欧式门除外
CM-35       	26	01	2550.00	0	0	237.00	137.00	1.67	1.20	1.10	1.00	欧式门除外
CM-35       	26	02	2610.00	0	0	253.00	147.00	1.67	1.20	1.10	1.00	欧式门除外
CM-35       	26	03	267.00	0	0	270.00	157.00	1.67	1.20	1.10	1.00	欧式门除外
FM-01       	01	01	1629.00	0	0	162.00	84.00	1.67	1.20	1.10	1.00	
FM-01       	01	02	1689.00	0	0	178.00	94.00	1.67	1.20	1.10	1.00	
FM-01       	01	03	1749.00	0	0	194.00	104.00	1.67	1.20	1.10	1.00	
FM-01       	11	01	1760.00	0	0	178.00	98.00	1.67	1.20	1.10	1.00	
FM-01       	11	02	1820.00	0	0	193.00	108.00	1.67	1.20	1.10	1.00	
FM-01       	11	03	1880.00	0	0	210.00	118.00	1.67	1.20	1.10	1.00	
FM-01       	12	01	1936.00	0	0	178.00	98.00	1.67	1.20	1.10	1.00	
FM-01       	12	02	1996.00	0	0	193.00	108.00	1.67	1.20	1.10	1.00	
FM-01       	12	03	2056.00	0	0	210.00	118.00	1.67	1.20	1.10	1.00	
FM-01       	13	01	1967.00	0	0	178.00	98.00	1.67	1.20	1.10	1.00	
FM-01       	13	02	2027.00	0	0	193.00	108.00	1.67	1.20	1.10	1.00	
FM-01       	13	03	2087.00	0	0	210.00	118.00	1.67	1.20	1.10	1.00	
FM-01       	16	01	1873.00	0	0	186.00	97.00	1.67	1.20	1.10	1.00	
FM-01       	16	02	1933.00	0	0	205.00	107.00	1.67	1.20	1.10	1.00	
FM-01       	16	03	1993.00	0	0	223.00	117.00	1.67	1.20	1.10	1.00	
FM-01       	17	01	2530.00	0	0	237.00	137.00	1.67	1.20	1.10	1.00	欧式门除外
FM-01       	17	02	2600.00	0	0	253.00	147.00	1.67	1.20	1.10	1.00	欧式门除外
FM-01       	17	03	2660.00	0	0	270.00	157.00	1.67	1.20	1.10	1.00	欧式门除外
FM-01       	26	01	2570.00	0	0	237.00	137.00	1.67	1.20	1.10	1.00	欧式门除外
FM-01       	26	02	2630.00	0	0	253.00	147.00	1.67	1.20	1.10	1.00	欧式门除外
FM-01       	26	03	2700.00	0	0	270.00	157.00	1.67	1.20	1.10	1.00	欧式门除外
FM-02       	01	01	1629.00	0	0	162.00	84.00	1.67	1.20	1.10	1.00	
FM-02       	01	02	1689.00	0	0	178.00	94.00	1.67	1.20	1.10	1.00	
FM-02       	01	03	1749.00	0	0	194.00	104.00	1.67	1.20	1.10	1.00	
FM-02       	11	01	1760.00	0	0	178.00	98.00	1.67	1.20	1.10	1.00	
FM-02       	11	02	1820.00	0	0	193.00	108.00	1.67	1.20	1.10	1.00	
FM-02       	11	03	1880.00	0	0	210.00	118.00	1.67	1.20	1.10	1.00	
FM-02       	12	01	1936.00	0	0	178.00	98.00	1.67	1.20	1.10	1.00	
FM-02       	12	02	1996.00	0	0	193.00	108.00	1.67	1.20	1.10	1.00	
FM-02       	12	03	2056.00	0	0	210.00	118.00	1.67	1.20	1.10	1.00	
FM-02       	13	01	1967.00	0	0	178.00	98.00	1.67	1.20	1.10	1.00	
FM-02       	13	02	2027.00	0	0	193.00	108.00	1.67	1.20	1.10	1.00	
FM-02       	13	03	2087.00	0	0	210.00	118.00	1.67	1.20	1.10	1.00	
FM-02       	16	01	1873.00	0	0	186.00	97.00	1.67	1.20	1.10	1.00	
FM-02       	16	02	1933.00	0	0	205.00	107.00	1.67	1.20	1.10	1.00	
FM-02       	16	03	1993.00	0	0	223.00	117.00	1.67	1.20	1.10	1.00	
FM-02       	17	01	2530.00	0	0	237.00	137.00	1.67	1.20	1.10	1.00	欧式门除外
FM-02       	17	02	2600.00	0	0	253.00	147.00	1.67	1.20	1.10	1.00	欧式门除外
FM-02       	17	03	2660.00	0	0	270.00	157.00	1.67	1.20	1.10	1.00	欧式门除外
FM-02       	26	01	2570.00	0	0	237.00	137.00	1.67	1.20	1.10	1.00	欧式门除外
FM-02       	26	02	2630.00	0	0	253.00	147.00	1.67	1.20	1.10	1.00	欧式门除外
FM-02       	26	03	2700.00	0	0	270.00	157.00	1.67	1.20	1.10	1.00	欧式门除外
FM-03       	01	01	1404.00	0	0	162.00	84.00	1.67	1.20	1.10	1.00	
FM-03       	01	02	1464.00	0	0	178.00	94.00	1.67	1.20	1.10	1.00	
FM-03       	01	03	1524.00	0	0	194.00	104.00	1.67	1.20	1.10	1.00	
FM-03       	11	01	1623.00	0	0	178.00	98.00	1.67	1.20	1.10	1.00	
FM-03       	11	02	1683.00	0	0	193.00	108.00	1.67	1.20	1.10	1.00	
FM-03       	11	03	1743.00	0	0	210.00	118.00	1.67	1.20	1.10	1.00	
FM-03       	12	01	1781.00	0	0	178.00	98.00	1.67	1.20	1.10	1.00	松木材质木门不可以加工的门型有:FM-22、FM-27、FM-29、FM-30、有带百叶的门型及双层玻璃夹木条。
FM-03       	12	02	1841.00	0	0	193.00	108.00	1.67	1.20	1.10	1.00	松木材质木门不可以加工的门型有:FM-22、FM-27、FM-29、FM-30、有带百叶的门型及双层玻璃夹木条。
FM-03       	12	03	1901.00	0	0	210.00	118.00	1.67	1.20	1.10	1.00	松木材质木门不可以加工的门型有:FM-22、FM-27、FM-29、FM-30、有带百叶的门型及双层玻璃夹木条。
FM-03       	13	01	1810.00	0	0	178.00	98.00	1.67	1.20	1.10	1.00	
FM-03       	13	02	1870.00	0	0	193.00	108.00	1.67	1.20	1.10	1.00	
FM-03       	13	03	1930.00	0	0	210.00	118.00	1.67	1.20	1.10	1.00	
FM-03       	16	01	1615.00	0	0	186.00	97.00	1.67	1.20	1.10	1.00	
FM-03       	16	02	1675.00	0	0	205.00	107.00	1.67	1.20	1.10	1.00	
FM-03       	16	03	1735.00	0	0	223.00	117.00	1.67	1.20	1.10	1.00	
FM-03       	17	01	2370.00	0	0	237.00	137.00	1.67	1.20	1.10	1.00	欧式门除外
FM-03       	17	02	2430.00	0	0	253.00	147.00	1.67	1.20	1.10	1.00	欧式门除外
FM-03       	17	03	2500.00	0	0	270.00	157.00	1.67	1.20	1.10	1.00	欧式门除外
FM-03       	26	01	2400.00	0	0	237.00	137.00	1.67	1.20	1.10	1.00	欧式门除外
FM-03       	26	02	2460.00	0	0	253.00	147.00	1.67	1.20	1.10	1.00	欧式门除外
FM-03       	26	03	2530.00	0	0	270.00	157.00	1.67	1.20	1.10	1.00	欧式门除外
FM-04       	01	01	1404.00	0	0	162.00	84.00	1.67	1.20	1.10	1.00	
FM-04       	01	02	1464.00	0	0	178.00	94.00	1.67	1.20	1.10	1.00	
FM-04       	01	03	1524.00	0	0	194.00	104.00	1.67	1.20	1.10	1.00	
FM-04       	11	01	1623.00	0	0	178.00	98.00	1.67	1.20	1.10	1.00	
FM-04       	11	02	1683.00	0	0	193.00	108.00	1.67	1.20	1.10	1.00	
FM-04       	11	03	1743.00	0	0	210.00	118.00	1.67	1.20	1.10	1.00	
FM-04       	12	01	1781.00	0	0	178.00	98.00	1.67	1.20	1.10	1.00	松木材质木门不可以加工的门型有:FM-22、FM-27、FM-29、FM-30、有带百叶的门型及双层玻璃夹木条。
FM-04       	12	02	1841.00	0	0	193.00	108.00	1.67	1.20	1.10	1.00	松木材质木门不可以加工的门型有:FM-22、FM-27、FM-29、FM-30、有带百叶的门型及双层玻璃夹木条。
FM-04       	12	03	1901.00	0	0	210.00	118.00	1.67	1.20	1.10	1.00	松木材质木门不可以加工的门型有:FM-22、FM-27、FM-29、FM-30、有带百叶的门型及双层玻璃夹木条。
FM-04       	13	01	1810.00	0	0	178.00	98.00	1.67	1.20	1.10	1.00	
FM-04       	13	02	1870.00	0	0	193.00	108.00	1.67	1.20	1.10	1.00	
FM-04       	13	03	1930.00	0	0	210.00	118.00	1.67	1.20	1.10	1.00	
FM-04       	16	01	1615.00	0	0	186.00	97.00	1.67	1.20	1.10	1.00	
FM-04       	16	02	1675.00	0	0	205.00	107.00	1.67	1.20	1.10	1.00	
FM-04       	16	03	1735.00	0	0	223.00	117.00	1.67	1.20	1.10	1.00	
FM-04       	17	01	2370.00	0	0	237.00	137.00	1.67	1.20	1.10	1.00	欧式门除外
FM-04       	17	02	2430.00	0	0	253.00	147.00	1.67	1.20	1.10	1.00	欧式门除外
FM-04       	17	03	2500.00	0	0	270.00	157.00	1.67	1.20	1.10	1.00	欧式门除外
FM-04       	26	01	2400.00	0	0	237.00	137.00	1.67	1.20	1.10	1.00	欧式门除外
FM-04       	26	02	2460.00	0	0	253.00	147.00	1.67	1.20	1.10	1.00	欧式门除外
FM-04       	26	03	2530.00	0	0	270.00	157.00	1.67	1.20	1.10	1.00	欧式门除外
FM-05       	01	01	1629.00	0	0	162.00	84.00	1.67	1.20	1.10	1.00	
FM-05       	01	02	1689.00	0	0	178.00	94.00	1.67	1.20	1.10	1.00	
FM-05       	01	03	1749.00	0	0	194.00	104.00	1.67	1.20	1.10	1.00	
FM-05       	11	01	1760.00	0	0	178.00	98.00	1.67	1.20	1.10	1.00	
FM-05       	11	02	1820.00	0	0	193.00	108.00	1.67	1.20	1.10	1.00	
FM-05       	11	03	1880.00	0	0	210.00	118.00	1.67	1.20	1.10	1.00	
FM-05       	12	01	1936.00	0	0	178.00	98.00	1.67	1.20	1.10	1.00	
FM-05       	12	02	1996.00	0	0	193.00	108.00	1.67	1.20	1.10	1.00	
FM-05       	12	03	2056.00	0	0	210.00	118.00	1.67	1.20	1.10	1.00	
FM-05       	13	01	1967.00	0	0	178.00	98.00	1.67	1.20	1.10	1.00	
FM-05       	13	02	2027.00	0	0	193.00	108.00	1.67	1.20	1.10	1.00	
FM-05       	13	03	2087.00	0	0	210.00	118.00	1.67	1.20	1.10	1.00	
FM-05       	16	01	1873.00	0	0	186.00	97.00	1.67	1.20	1.10	1.00	
FM-05       	16	02	1933.00	0	0	205.00	107.00	1.67	1.20	1.10	1.00	
FM-05       	16	03	1993.00	0	0	223.00	117.00	1.67	1.20	1.10	1.00	
FM-05       	17	01	2530.00	0	0	237.00	137.00	1.67	1.20	1.10	1.00	欧式门除外
FM-05       	17	02	2600.00	0	0	253.00	147.00	1.67	1.20	1.10	1.00	欧式门除外
FM-05       	17	03	2660.00	0	0	270.00	157.00	1.67	1.20	1.10	1.00	欧式门除外
FM-05       	26	01	2570.00	0	0	237.00	137.00	1.67	1.20	1.10	1.00	欧式门除外
FM-05       	26	02	2630.00	0	0	253.00	147.00	1.67	1.20	1.10	1.00	欧式门除外
FM-05       	26	03	2700.00	0	0	270.00	157.00	1.67	1.20	1.10	1.00	欧式门除外
FM-06       	01	01	1629.00	0	0	162.00	84.00	1.67	1.20	1.10	1.00	
FM-06       	01	02	1689.00	0	0	178.00	94.00	1.67	1.20	1.10	1.00	
FM-06       	01	03	1749.00	0	0	194.00	104.00	1.67	1.20	1.10	1.00	
FM-06       	11	01	1760.00	0	0	178.00	98.00	1.67	1.20	1.10	1.00	
FM-06       	11	02	1820.00	0	0	193.00	108.00	1.67	1.20	1.10	1.00	
FM-06       	11	03	1880.00	0	0	210.00	118.00	1.67	1.20	1.10	1.00	
FM-06       	12	01	1936.00	0	0	178.00	98.00	1.67	1.20	1.10	1.00	
FM-06       	12	02	1996.00	0	0	193.00	108.00	1.67	1.20	1.10	1.00	
FM-06       	12	03	2056.00	0	0	210.00	118.00	1.67	1.20	1.10	1.00	
FM-06       	13	01	1967.00	0	0	178.00	98.00	1.67	1.20	1.10	1.00	
FM-06       	13	02	2027.00	0	0	193.00	108.00	1.67	1.20	1.10	1.00	
FM-06       	13	03	2087.00	0	0	210.00	118.00	1.67	1.20	1.10	1.00	
FM-06       	16	01	1873.00	0	0	186.00	97.00	1.67	1.20	1.10	1.00	
FM-06       	16	02	1933.00	0	0	205.00	107.00	1.67	1.20	1.10	1.00	
FM-06       	16	03	1993.00	0	0	223.00	117.00	1.67	1.20	1.10	1.00	
FM-06       	17	01	2530.00	0	0	237.00	137.00	1.67	1.20	1.10	1.00	欧式门除外
FM-06       	17	02	2600.00	0	0	253.00	147.00	1.67	1.20	1.10	1.00	欧式门除外
FM-06       	17	03	2660.00	0	0	270.00	157.00	1.67	1.20	1.10	1.00	欧式门除外
FM-06       	26	01	2570.00	0	0	237.00	137.00	1.67	1.20	1.10	1.00	欧式门除外
FM-06       	26	02	2630.00	0	0	253.00	147.00	1.67	1.20	1.10	1.00	欧式门除外
FM-06       	26	03	2700.00	0	0	270.00	157.00	1.67	1.20	1.10	1.00	欧式门除外
FM-07       	01	01	1629.00	0	0	162.00	84.00	1.67	1.20	1.10	1.00	
FM-07       	01	02	1689.00	0	0	178.00	94.00	1.67	1.20	1.10	1.00	
FM-07       	01	03	1749.00	0	0	194.00	104.00	1.67	1.20	1.10	1.00	
FM-07       	11	01	1760.00	0	0	178.00	98.00	1.67	1.20	1.10	1.00	
FM-07       	11	02	1820.00	0	0	193.00	108.00	1.67	1.20	1.10	1.00	
FM-07       	11	03	1880.00	0	0	210.00	118.00	1.67	1.20	1.10	1.00	
FM-07       	12	01	1936.00	0	0	178.00	98.00	1.67	1.20	1.10	1.00	
FM-07       	12	02	1996.00	0	0	193.00	108.00	1.67	1.20	1.10	1.00	
FM-07       	12	03	2056.00	0	0	210.00	118.00	1.67	1.20	1.10	1.00	
FM-07       	13	01	1967.00	0	0	178.00	98.00	1.67	1.20	1.10	1.00	
FM-07       	13	02	2027.00	0	0	193.00	108.00	1.67	1.20	1.10	1.00	
FM-07       	13	03	2087.00	0	0	210.00	118.00	1.67	1.20	1.10	1.00	
FM-07       	16	01	1873.00	0	0	186.00	97.00	1.67	1.20	1.10	1.00	
FM-07       	16	02	1933.00	0	0	205.00	107.00	1.67	1.20	1.10	1.00	
FM-07       	16	03	1993.00	0	0	223.00	117.00	1.67	1.20	1.10	1.00	
FM-07       	17	01	2530.00	0	0	237.00	137.00	1.67	1.20	1.10	1.00	欧式门除外
FM-07       	17	02	2600.00	0	0	253.00	147.00	1.67	1.20	1.10	1.00	欧式门除外
FM-07       	17	03	2660.00	0	0	270.00	157.00	1.67	1.20	1.10	1.00	欧式门除外
FM-07       	26	01	2570.00	0	0	237.00	137.00	1.67	1.20	1.10	1.00	欧式门除外
FM-07       	26	02	2630.00	0	0	253.00	147.00	1.67	1.20	1.10	1.00	欧式门除外
FM-07       	26	03	2700.00	0	0	270.00	157.00	1.67	1.20	1.10	1.00	欧式门除外
FM-08       	01	01	1629.00	0	0	162.00	84.00	1.67	1.20	1.10	1.00	
FM-08       	01	02	1689.00	0	0	178.00	94.00	1.67	1.20	1.10	1.00	
FM-08       	01	03	1749.00	0	0	194.00	104.00	1.67	1.20	1.10	1.00	
FM-08       	11	01	1760.00	0	0	178.00	98.00	1.67	1.20	1.10	1.00	
FM-08       	11	02	1820.00	0	0	193.00	108.00	1.67	1.20	1.10	1.00	
FM-08       	11	03	1880.00	0	0	210.00	118.00	1.67	1.20	1.10	1.00	
FM-08       	12	01	1936.00	0	0	178.00	98.00	1.67	1.20	1.10	1.00	
FM-08       	12	02	1996.00	0	0	193.00	108.00	1.67	1.20	1.10	1.00	
FM-08       	12	03	2056.00	0	0	210.00	118.00	1.67	1.20	1.10	1.00	
FM-08       	13	01	1967.00	0	0	178.00	98.00	1.67	1.20	1.10	1.00	
FM-08       	13	02	2027.00	0	0	193.00	108.00	1.67	1.20	1.10	1.00	
FM-08       	13	03	2087.00	0	0	210.00	118.00	1.67	1.20	1.10	1.00	
FM-08       	16	01	1873.00	0	0	186.00	97.00	1.67	1.20	1.10	1.00	
FM-08       	16	02	1933.00	0	0	205.00	107.00	1.67	1.20	1.10	1.00	
FM-08       	16	03	1993.00	0	0	223.00	117.00	1.67	1.20	1.10	1.00	
FM-08       	17	01	2530.00	0	0	237.00	137.00	1.67	1.20	1.10	1.00	欧式门除外
FM-08       	17	02	2600.00	0	0	253.00	147.00	1.67	1.20	1.10	1.00	欧式门除外
FM-08       	17	03	2660.00	0	0	270.00	157.00	1.67	1.20	1.10	1.00	欧式门除外
FM-08       	26	01	2570.00	0	0	237.00	137.00	1.67	1.20	1.10	1.00	欧式门除外
FM-08       	26	02	2630.00	0	0	253.00	147.00	1.67	1.20	1.10	1.00	欧式门除外
FM-08       	26	03	2700.00	0	0	270.00	157.00	1.67	1.20	1.10	1.00	欧式门除外
FM-09       	01	01	1629.00	0	0	162.00	84.00	1.67	1.20	1.10	1.00	
FM-09       	01	02	1689.00	0	0	178.00	94.00	1.67	1.20	1.10	1.00	
FM-09       	01	03	1749.00	0	0	194.00	104.00	1.67	1.20	1.10	1.00	
FM-09       	11	01	1760.00	0	0	178.00	98.00	1.67	1.20	1.10	1.00	
FM-09       	11	02	1820.00	0	0	193.00	108.00	1.67	1.20	1.10	1.00	
FM-09       	11	03	1880.00	0	0	210.00	118.00	1.67	1.20	1.10	1.00	
FM-09       	12	01	1936.00	0	0	178.00	98.00	1.67	1.20	1.10	1.00	
FM-09       	12	02	1996.00	0	0	193.00	108.00	1.67	1.20	1.10	1.00	
FM-09       	12	03	2056.00	0	0	210.00	118.00	1.67	1.20	1.10	1.00	
FM-09       	13	01	1967.00	0	0	178.00	98.00	1.67	1.20	1.10	1.00	
FM-09       	13	02	2027.00	0	0	193.00	108.00	1.67	1.20	1.10	1.00	
FM-09       	13	03	2087.00	0	0	210.00	118.00	1.67	1.20	1.10	1.00	
FM-09       	16	01	1873.00	0	0	186.00	97.00	1.67	1.20	1.10	1.00	
FM-09       	16	02	1933.00	0	0	205.00	107.00	1.67	1.20	1.10	1.00	
FM-09       	16	03	1993.00	0	0	223.00	117.00	1.67	1.20	1.10	1.00	
FM-09       	17	01	2530.00	0	0	237.00	137.00	1.67	1.20	1.10	1.00	欧式门除外
FM-09       	17	02	2600.00	0	0	253.00	147.00	1.67	1.20	1.10	1.00	欧式门除外
FM-09       	17	03	2660.00	0	0	270.00	157.00	1.67	1.20	1.10	1.00	欧式门除外
FM-09       	26	01	2570.00	0	0	237.00	137.00	1.67	1.20	1.10	1.00	欧式门除外
FM-09       	26	02	2630.00	0	0	253.00	147.00	1.67	1.20	1.10	1.00	欧式门除外
FM-09       	26	03	2700.00	0	0	270.00	157.00	1.67	1.20	1.10	1.00	欧式门除外
FM-10       	01	01	1629.00	0	0	162.00	84.00	1.67	1.20	1.10	1.00	
FM-10       	01	02	1689.00	0	0	178.00	94.00	1.67	1.20	1.10	1.00	
FM-10       	01	03	1749.00	0	0	194.00	104.00	1.67	1.20	1.10	1.00	
FM-10       	11	01	1760.00	0	0	178.00	98.00	1.67	1.20	1.10	1.00	
FM-10       	11	02	1820.00	0	0	193.00	108.00	1.67	1.20	1.10	1.00	
FM-10       	11	03	1880.00	0	0	210.00	118.00	1.67	1.20	1.10	1.00	
FM-10       	12	01	1936.00	0	0	178.00	98.00	1.67	1.20	1.10	1.00	
FM-10       	12	02	1996.00	0	0	193.00	108.00	1.67	1.20	1.10	1.00	
FM-10       	12	03	2056.00	0	0	210.00	118.00	1.67	1.20	1.10	1.00	
FM-10       	13	01	1967.00	0	0	178.00	98.00	1.67	1.20	1.10	1.00	
FM-10       	13	02	2027.00	0	0	193.00	108.00	1.67	1.20	1.10	1.00	
FM-10       	13	03	2087.00	0	0	210.00	118.00	1.67	1.20	1.10	1.00	
FM-10       	16	01	1873.00	0	0	186.00	97.00	1.67	1.20	1.10	1.00	
FM-10       	16	02	1933.00	0	0	205.00	107.00	1.67	1.20	1.10	1.00	
FM-10       	16	03	1993.00	0	0	223.00	117.00	1.67	1.20	1.10	1.00	
FM-10       	17	01	2530.00	0	0	237.00	137.00	1.67	1.20	1.10	1.00	欧式门除外
FM-10       	17	02	2600.00	0	0	253.00	147.00	1.67	1.20	1.10	1.00	欧式门除外
FM-10       	17	03	2660.00	0	0	270.00	157.00	1.67	1.20	1.10	1.00	欧式门除外
FM-10       	26	01	2570.00	0	0	237.00	137.00	1.67	1.20	1.10	1.00	欧式门除外
FM-10       	26	02	2630.00	0	0	253.00	147.00	1.67	1.20	1.10	1.00	欧式门除外
FM-10       	26	03	2700.00	0	0	270.00	157.00	1.67	1.20	1.10	1.00	欧式门除外
FM-11       	01	01	1629.00	0	0	162.00	84.00	1.67	1.20	1.10	1.00	
FM-11       	01	02	1689.00	0	0	178.00	94.00	1.67	1.20	1.10	1.00	
FM-11       	01	03	1749.00	0	0	194.00	104.00	1.67	1.20	1.10	1.00	
FM-11       	11	01	1760.00	0	0	178.00	98.00	1.67	1.20	1.10	1.00	
FM-11       	11	02	1820.00	0	0	193.00	108.00	1.67	1.20	1.10	1.00	
FM-11       	11	03	1880.00	0	0	210.00	118.00	1.67	1.20	1.10	1.00	
FM-11       	12	01	1936.00	0	0	178.00	98.00	1.67	1.20	1.10	1.00	
FM-11       	12	02	1996.00	0	0	193.00	108.00	1.67	1.20	1.10	1.00	
FM-11       	12	03	2056.00	0	0	210.00	118.00	1.67	1.20	1.10	1.00	
FM-11       	13	01	1967.00	0	0	178.00	98.00	1.67	1.20	1.10	1.00	
FM-11       	13	02	2027.00	0	0	193.00	108.00	1.67	1.20	1.10	1.00	
FM-11       	13	03	2087.00	0	0	210.00	118.00	1.67	1.20	1.10	1.00	
FM-11       	16	01	1873.00	0	0	186.00	97.00	1.67	1.20	1.10	1.00	
FM-11       	16	02	1933.00	0	0	205.00	107.00	1.67	1.20	1.10	1.00	
